timestep Fx0 Fy0 Fz0 Fx1 Fy1 Fz1
6452400 24.72152050 1.81422912 -3.91133976 -21.43874217 3.16024580 1.32058841
6452800 21.66237820 -4.24180303 1.12807784 -29.04668929 -3.42434443 1.23423569
6453200 26.17616738 2.03308401 -1.60350595 -27.73192480 0.00000000 0.00000000
6453600 25.64250870 -2.36704138 1.74534755 -27.02443862 -6.36029521 0.09235941
6454000 32.34576094 -8.01796595 0.50402260 -27.42243474 -0.59301406 -0.09653384
6454400 27.99404373 -4.72382473 -0.21600873 -27.42428805 8.93899098 -5.14643410
6454800 10.27707781 -8.50054134 -10.51112986 -27.67483561 -0.86405951 -0.94222317
6455200 22.72485264 -1.40466931 -0.55489015 -28.44245086 0.00250672 0.79517779
6455600 26.70095661 -1.88556368 -1.44835846 -25.51697985 6.62964738 -0.75984580
6456000 28.22281305 0.55238354 0.32992254 -27.73192480 0.00000000 0.00000000
6456400 22.10663206 11.81216994 2.18773717 -31.76796346 5.29453665 4.07023839
6456800 30.32294616 0.42449518 4.36526414 -28.72336295 1.56907410 0.13689567
6457200 26.15874408 1.37363284 3.93406235 -26.17881966 1.53468675 -3.73276619
6457600 28.75824508 2.19505872 -12.39956317 -25.50316655 1.21507665 -1.24713917
6458000 29.98127656 -9.62405803 -0.50805222 -28.95589765 5.47116949 1.86167890
6458400 28.92089326 1.48287310 4.68502300 -29.16339615 8.01250817 -3.63001921
6458800 27.73192480 0.00000000 0.00000000 -19.83136186 4.94420581 -13.82614930
6459200 27.69885447 -0.02627849 0.28188824 -28.84244629 4.18853737 4.88659108
6459600 29.64384939 2.80824347 -1.91858638 -21.60396500 -1.82083766 -0.42715805
6460000 26.88936950 3.50303375 -5.86353902 -24.07726127 1.38714524 0.16732405
6460400 24.60404313 1.34263587 4.97414400 -21.67921345 4.23298515 -4.21649561
6460800 28.53702906 -0.78083370 -2.65490325 -22.02046369 3.05889556 -3.22269738
6461200 27.09799957 -0.62191231 0.03664694 -29.30536240 0.25216643 -2.94240009
6461600 22.51851086 0.92502679 -2.68419647 -30.82394979 6.45564508 2.17841255
6462000 26.60819454 -0.55180905 1.44177583 -28.32607219 6.38405713 -2.33499655
6462400 24.77420864 0.64558811 -0.21176428 -27.67145273 -0.65452040 -1.26636079
6462800 24.68026530 -2.38075371 4.44932465 -22.75981835 1.97567456 -13.26228326
6463200 33.28463654 -9.00494682 3.94084248 -9.77817829 7.93304441 3.19314982
6463600 30.42855935 -0.71964318 2.11456230 -29.86587542 3.57571618 -1.08609908
6464000 28.33011642 -1.11117752 0.08983927 -27.46711550 -0.59794049 0.60671911
6464400 22.59786857 -7.07398061 -4.50332217 -33.67584687 1.69421419 0.71498813
6464800 23.21677019 -1.99666342 3.17892571 -24.82012346 12.26851304 -4.05304410
6465200 27.97202926 -2.84626236 -2.27405286 -30.60615178 -1.11448407 3.77668332
6465600 22.67420045 0.51908016 7.46342524 -28.36128539 0.19313179 2.37136584
6466000 27.78966605 -1.99970870 2.63743330 -27.94206051 0.16404161 -0.93255922
6466400 30.98416775 3.62204650 -0.01701959 -20.89813462 -5.20251935 -5.01573887
6466800 28.00006729 0.03076156 0.14873451 -27.37343899 -1.38924343 0.19692426
6467200 29.70961388 12.04819610 6.83036710 -21.09232553 -7.17537721 6.34867991
6467600 26.47545548 -0.15437123 -0.28571338 -27.21054342 12.50584667 13.15599715
6468000 26.92329258 -0.18864208 0.11590731 -18.60369989 4.55972801 1.85337694
6468400 22.33475922 -2.33223785 -3.64388168 -29.17984396 -0.78271560 5.73477649
6468800 27.41247913 1.65496156 5.02307274 -27.52259297 -4.44191674 -4.29416009
6469200 23.07006550 -0.27544144 7.17191854 -26.24532738 0.83120318 1.64187901
6469600 29.12410615 -6.82909385 -1.28913622 -32.04534104 -9.11002673 5.38990788
6470000 16.63850130 1.99188258 -4.25763883 -25.62257005 -16.69294642 -1.35900124
6470400 23.79183118 -1.65365947 -2.12400829 -29.28077560 -3.59727213 -1.47603573
6470800 24.61181710 3.35988915 -0.64893062 -21.64279652 -2.89122010 -5.89062120
6471200 20.32998940 3.06394851 -6.61492089 -25.97746682 -11.82867719 13.31176430
6471600 27.71133782 -0.14491678 0.09199873 -25.55647747 -2.08834402 -0.14160199
6472000 25.85737528 -0.54444252 4.42678064 -27.49618302 -0.79951224 0.45972869
6472400 23.06219592 -4.87499399 0.22788290 -24.16080826 4.87484316 1.74823856
6472800 43.65607680 -0.01938473 -1.48434217 -26.76869463 -0.57639912 -0.23589055
6473200 32.23214002 -13.43926259 2.32824205 -23.56437924 1.68717335 -0.05023659
6473600 28.13944606 -0.92709377 2.57471109 -28.49647604 7.86223653 -11.53962681
6474000 30.01471843 -2.31376515 -1.21186189 -27.01720689 -1.96147551 -0.23899638
6474400 27.66020394 0.52947281 0.00266683 -37.88874964 -16.88007073 -1.50056363
6474800 25.38706658 -1.60541538 1.40717234 -32.35458048 2.19273103 -8.90067734
6475200 28.01347540 -1.34249039 1.87962473 -33.39002109 -7.93732921 -2.85452072
6475600 25.51873501 -3.13671681 5.80295771 -25.47675424 2.86944130 -3.11871616
6476000 30.15187483 0.76018618 -1.14034107 -18.67636957 10.69556649 -7.49020972
6476400 26.32044838 0.41422414 -2.16297808 -21.47931177 1.09433103 -4.86482948
6476800 29.28829954 -5.03708545 -0.47292289 -24.92914151 -0.36145229 18.52565909
6477200 26.07083615 -5.66571263 -1.48229928 -25.43064886 -0.27128630 -1.09132817
6477600 22.58527648 -9.06638274 -4.76017000 -16.62940665 -14.40611336 4.23099617
6478000 21.31194925 4.40034482 1.56801242 -29.91072451 -4.74551346 -0.20602158
6478400 29.53572226 2.89208268 -4.50177416 -20.87383517 -3.06294868 -10.36201011
6478800 36.82979990 -19.81374067 22.84354212 -27.71277399 -0.09072529 0.21455453
6479200 27.73192480 0.00000000 0.00000000 -17.24290185 4.39220635 9.33953510
6479600 26.50105692 -10.75214628 -6.19770949 -25.53245491 -8.80673476 3.49118748
6480000 25.80372793 -1.44642338 -1.69473411 -21.18473666 2.63419855 3.21799524
6480400 26.66182609 2.14405547 -0.69174450 -29.28466024 4.59518497 0.20861305
6480800 28.66241731 1.54577796 1.48650520 -27.74039750 1.41887791 -4.83531295
6481200 29.19331042 0.94580304 -2.61402333 -26.89888400 0.34912215 0.03926559
6481600 28.00004741 -0.42254616 -0.44524140 -27.19772091 1.09918159 0.19748638
6482000 28.66163024 -0.45015946 3.59260954 -27.83627904 5.52648073 -0.81401636
6482400 31.75925767 -4.82554537 -1.06871961 -30.04792607 3.60438944 7.31916971
6482800 26.07231704 -3.43751965 0.16432562 -27.09711810 1.07479109 -0.64810855
6483200 30.55099031 1.74299999 -2.55220858 -32.14946282 -2.10792977 -4.48130648
6483600 30.12957878 1.97584624 4.12021382 -19.61428933 4.30449215 -7.26779759
6484000 26.91324268 -0.24489606 -2.57362487 -26.92094654 -4.88368570 -0.10653694
6484400 28.07164263 1.70892966 1.06939836 -25.38904259 3.07892946 4.54914674
6484800 24.58537951 6.99713156 9.36372798 -28.09664099 4.27471834 2.46588073
6485200 26.60939983 -1.28794923 0.80297503 -26.73170882 -0.60565989 0.57639955
6485600 26.31980058 0.06740578 0.15567666 -20.29543597 3.02149948 -3.72102550
6486000 25.76028352 0.74555260 0.54913932 -27.53674924 0.11202134 -0.71811630
6486400 36.15371418 -1.61415375 -6.64523911 -27.58748779 0.38231024 0.96085778
6486800 22.96741136 1.94878092 3.27474316 -32.42146006 -2.80745289 -3.20920430
6487200 31.66264072 1.09390746 -2.92103588 -27.83106954 -0.94894044 3.61726811
6487600 26.57860989 -1.81975259 2.46443750 -27.57401751 -0.06631925 0.00395414
6488000 27.42566041 -0.49778589 -0.53509814 -29.48121412 -0.58086666 -1.75670714
6488400 19.59069572 -1.14892528 6.41011406 -24.84447082 0.48149693 0.67257478
6488800 29.47865973 1.83765690 21.20030327 -30.76635638 -3.93918169 -11.29565551
6489200 28.27907284 1.53928709 0.21845613 -27.02551230 3.04217821 1.88666026
6489600 23.57395375 -4.03016575 -2.10497686 -21.97167970 4.24464818 -7.15831846
6490000 27.94560063 -0.39630566 -0.94418185 -27.03154702 -0.45640629 -1.98608016
6490400 21.04917361 -15.38661994 -8.39679766 -27.37680341 2.14604564 0.33083342
6490800 28.33220888 1.81712500 -0.41457544 -26.22469111 0.67233712 -0.11837252
6491200 26.89854400 0.89879884 -1.09946165 -27.86353015 1.40367529 1.97657038
6491600 30.02036959 0.15712576 2.97354267 -27.96802700 -0.07443483 1.30286151
6492000 27.76208587 0.01247281 -0.04471083 -20.36218423 2.26456904 -1.68587702
6492400 27.43405652 2.89587810 -7.34625137 -28.03690431 -0.27685895 0.66838312
6492800 25.58911687 -1.00703875 -0.97880090 -26.76374606 0.65235821 -0.10204405
6493200 29.25029578 -1.48577473 -2.89686446 -25.38096799 5.45847774 2.71918570
6493600 28.32490255 -2.49755693 1.79098401 -28.19854770 -0.24079459 -0.59609536
6494000 26.58019111 -0.81630685 2.47682772 -27.32588407 4.90599080 -1.80281586
6494400 27.72329126 -0.00060492 0.00575969 -27.12554569 -0.49853480 0.43201596
6494800 27.84815018 8.67847175 -2.61766250 -27.73192480 0.00000000 0.00000000
6495200 27.01607471 -0.02376630 4.27862685 -25.07288261 0.76613386 0.69983217
6495600 27.80738442 0.31977103 0.50887192 -26.17071668 1.79989148 5.04749209
6496000 17.93565986 -3.99246977 12.30468727 -27.55162123 -1.60619259 0.42458281
6496400 28.85810159 -1.43405192 0.09962027 -28.26093194 3.54479408 -0.75879274
6496800 25.36827382 -4.28764850 -1.14817820 -28.37297827 2.21467164 -0.54397389
6497200 26.72917463 -1.34005736 1.46282022 -27.21553499 1.01336089 0.61672210
6497600 28.72406120 0.42235924 0.60415239 -26.56538281 -1.23705873 -0.62221388
6498000 25.32230978 7.85358426 0.04200583 -23.20101154 12.07919757 -2.97396457
6498400 27.41030879 1.19642714 0.52694971 -25.05369894 -0.40310998 1.39105234
6498800 27.73192480 0.00000000 0.00000000 -22.81991301 8.93452720 -5.22528338
6499200 27.89334599 5.34744994 1.13640940 -27.29734242 1.08191840 -0.67885428
6499600 27.21536774 3.38063658 4.55467569 -21.85402319 3.42344513 -0.06527688
6500000 24.13295738 -0.97586837 1.42549008 -27.46154557 9.27153483 -9.35121802
6500400 27.38364010 1.70341278 -0.78029462 -21.17042991 0.69331071 2.80822494
6500800 23.40079577 1.69011899 -1.56839056 -28.82432679 0.98310850 2.48689364
6501200 22.98986563 -8.25111406 -2.06050125 -33.79923838 2.19870656 7.44720458
6501600 25.91795243 0.33312737 -1.31955056 -26.17160305 -0.91749385 -0.69689081
6502000 25.26223774 0.06629937 6.04051385 -27.91437014 1.78716432 -6.15494024
6502400 28.37759576 0.52202577 -10.53731563 -30.03817243 -14.66534355 12.57393136
6502800 29.64097476 -3.02895043 2.09803590 -20.01338065 -2.68543463 1.64328984
6503200 24.69181542 0.09980734 1.87116359 -27.73192480 0.00000000 0.00000000
6503600 21.87165107 6.06534393 5.24212516 -28.93769071 -1.74444113 0.29375854
6504000 29.40033543 -6.19729012 2.95776362 -27.70453784 -0.97237612 -2.75241381
6504400 11.98698131 -11.72799539 15.36643408 -24.50539325 -1.78467894 1.41365228
6504800 21.74687536 -1.87263091 5.09174266 -26.21192206 4.27899288 -6.21404251
6505200 34.18630919 -2.69684248 2.98928663 -22.38746413 7.21142322 2.90860848
6505600 29.29099901 0.81466274 -4.04194995 -28.28096863 5.55488182 -4.75929201
6506000 28.82279248 -1.86819217 1.99886926 -26.05096591 0.88778602 1.27879703
6506400 27.24465135 0.11702457 0.17627908 -23.01666909 1.22965348 -0.44893052
6506800 14.15344084 0.73017747 7.24510020 -21.18441296 11.41850836 -8.69240713
6507200 28.39889614 -2.04900838 0.71253513 -24.18616415 1.33702655 -0.07950442
6507600 24.46277750 -1.29080663 2.15853212 -28.06779818 0.02721979 0.62414542
6508000 37.45426005 -3.62432305 -9.48038805 -29.94229246 7.44752820 -14.05474895
6508400 26.31405325 -0.77659237 -0.14935967 -27.69152338 -0.29061157 -0.11634732
6508800 26.07178624 0.76667712 6.17884501 -21.41627128 3.72201244 -5.70389561
6509200 27.87041735 4.92685864 1.37388731 -24.87481585 1.15595806 2.04546138
6509600 25.98937683 0.60657693 0.13779425 -27.85815062 1.85082694 0.46182107
6510000 27.10031000 1.86652584 -4.37969579 -25.73657882 -2.67780402 -1.05251143
6510400 26.64239557 -0.32818355 -1.59919631 -23.23233989 -0.42494367 -4.50062914
6510800 24.75708991 2.70840291 -2.04297463 -30.48918462 9.43136929 -7.69441044
6511200 25.76450815 0.63024736 -0.15365204 -27.32253849 -1.75086012 0.86360422
6511600 29.00402349 -2.10740835 -0.02703487 -27.73192480 0.00000000 0.00000000
6512000 32.80963826 -6.29287163 -3.46671843 -29.90985222 -0.14484290 -2.44335841
6512400 29.04270065 12.28488749 0.39661442 -22.73894496 -2.69888066 0.19350293
6512800 24.73698577 -9.10227708 -0.48581251 -14.39414433 -13.04917241 9.20003297
6513200 27.64657381 4.91695599 5.94528930 -28.06897861 1.41328878 -1.29668922
6513600 27.75259078 -0.38228426 -1.11853032 -24.82779333 -0.60734023 -1.10790589
6514000 26.45742285 5.41627711 7.81516506 -30.24424027 3.55780424 -0.43370745
6514400 27.76361587 -0.02224307 0.11717607 -27.41214976 -0.13174144 -6.52039989
6514800 29.87550116 -5.83053231 2.88082675 -29.29297986 2.89073421 -6.42727889
6515200 25.04499970 -0.61487561 0.42343112 -21.63986283 -3.20623903 0.60891010
6515600 26.71423942 0.48851790 0.78019598 -26.39714473 -0.01934319 -3.95217747
6516000 15.09082889 0.77227707 -3.61037545 -28.71802430 8.56049256 -0.90773828
6516400 23.17738564 -4.42651628 5.82251110 -21.28634444 -3.59002826 0.85160178
6516800 24.71441063 1.18224832 -0.67793768 -25.76206530 -1.67844975 0.30031584
6517200 18.65818517 -2.95783308 0.24649274 -27.52452690 2.89036718 1.91936794
6517600 27.73192480 0.00000000 0.00000000 -23.38305969 -4.38977879 0.00735363
6518000 23.76490754 -9.67264426 -6.39023538 -26.84174214 1.92460236 7.28130541
6518400 27.54083805 2.91301315 1.12695028 -25.02222062 -1.29495303 -0.45022055
6518800 25.68589343 -0.32058259 -1.56844031 -22.56166786 5.43993026 7.63712089
6519200 34.38552989 -2.86897978 5.60130062 -27.29444723 -4.51058554 3.84605510
6519600 24.57078381 -6.79943485 -0.48303841 -27.17503188 -6.72671715 6.21735690
6520000 27.73192480 0.00000000 0.00000000 -33.77112775 6.06250932 -5.12016117
6520400 18.06316498 -7.89006009 9.70050096 -16.27556237 -6.68913318 -12.60934934
6520800 27.78486375 0.37757433 -0.10377049 -31.26966168 1.86291141 0.29690294
6521200 25.52978867 2.35510024 0.63511651 -26.94751372 -4.88497313 -7.45269387
6521600 24.26294894 4.32624971 2.43292353 -24.69604586 -2.93770709 0.01573791
6522000 28.51100229 0.78456063 -1.18682789 -37.88838380 15.00950592 -0.09248963
6522400 27.66364312 -0.05542081 -0.22123083 -27.54650190 1.31704587 -0.22429458
6522800 28.16838012 -0.24726020 -2.31585198 -29.69763464 -0.28586056 5.08957495
6523200 18.64070083 -11.44997972 -13.30107987 -22.71570106 1.35439641 -5.19370004
6523600 16.24828634 -7.76139856 -24.62190646 -28.74529814 -1.52115164 0.35425079
6524000 24.79774732 1.02119363 -2.70696928 -27.58035104 0.12652971 -0.26964795
6524400 24.59051322 -2.94326014 -0.59503427 -28.05413643 0.58853525 1.91409112
6524800 27.85880891 0.62887398 0.47508286 -26.79676664 -1.17097919 1.62866907
6525200 27.14150477 1.02888266 2.12257313 -20.36614113 1.47869579 -9.92874285
6525600 27.49956708 0.54938791 -0.12977426 -33.28064830 11.61261840 16.53032796
6526000 37.08497045 2.41462155 9.49223132 -29.42169034 -0.11923426 -5.23415186
6526400 19.98161232 -2.50798862 -0.35398513 -24.34024339 1.71760462 -2.36511353
6526800 28.09522778 -7.82083059 3.10001460 -27.73192480 0.00000000 0.00000000
6527200 26.94110165 -1.22907174 -0.04551299 -28.48276645 6.29065602 3.47623847
6527600 13.02663343 7.69616339 0.55745761 -24.17936474 4.62001366 4.37549992
6528000 24.30609713 -1.62724199 1.70859927 -26.66736964 -2.83009926 0.70815645
6528400 23.74443629 -3.07285992 -1.63596482 -27.70502772 2.77977153 -7.87239690
6528800 28.65351456 -3.57726314 2.02102450 -30.61786963 -5.36267205 -8.83524044
6529200 28.72571451 -9.11314170 8.72318522 -26.24217381 4.26369307 -6.12801737
6529600 28.49748844 0.17961458 -0.91900354 -27.90486351 -1.78638128 -1.32836478
6530000 27.73192480 0.00000000 0.00000000 -18.24578544 20.94626232 1.50904145
6530400 18.06056544 -2.19309716 -7.99137282 -25.41513619 -0.89182756 2.26506054
6530800 37.06139277 -3.98857285 9.96033993 -24.96454444 -0.53265431 -5.06717904
6531200 31.48420792 3.26160474 16.64977664 -17.91309188 9.77886407 18.04049106
6531600 26.85391463 1.18151858 -8.64919073 -25.67673082 -1.16139502 0.78733084
6532000 27.75047097 -0.40312064 -2.51422441 -29.36614413 1.16798909 3.21296473
6532400 27.14648298 -2.50388142 11.71296596 -27.23095297 -1.94108869 -1.95326034
6532800 26.42661376 1.97713950 3.48666197 -27.73192480 0.00000000 0.00000000
6533200 27.05119705 -1.03617753 1.38497332 -27.38783886 1.10390356 0.24266656
6533600 24.94241262 -7.72983946 7.11421340 -28.93773567 1.84062853 -1.78776850
6534000 27.50853227 -0.29342627 -0.96297912 -31.35317115 -10.42411916 -5.01286007
6534400 28.37767453 0.90766501 0.80098544 -27.14777808 2.49272010 -8.31135336
6534800 29.24868794 -7.16638031 5.06085887 -27.74431154 -0.00922567 0.03559812
6535200 25.70615095 -1.99928320 -2.28822337 -19.54042592 -1.11479528 0.31858759
6535600 27.67930169 0.44240787 -0.24896519 -28.02379837 -0.91938252 -1.02859454
6536000 28.69587707 4.83409962 0.45721704 -27.73192480 0.00000000 0.00000000
6536400 27.81951354 -0.09367893 0.21712523 -27.07297565 0.74936630 0.13158665
6536800 27.81663769 1.35616849 0.72834732 -24.41223760 -0.86554012 4.76763691
6537200 24.81584503 -0.39066173 -1.43948484 -27.52391871 8.71239932 12.05206032
6537600 17.10987856 3.99327672 -1.68764455 -18.49269380 5.42219491 -3.14392729
6538000 16.43302312 5.79800831 -4.10074677 -27.72804254 0.10064908 0.23876249
6538400 18.13462024 -2.17640685 12.71862153 -27.58390622 -0.41186927 -0.20232474
6538800 26.01936716 0.63168851 -6.97708696 -9.82867460 -0.25803930 9.58092712
6539200 28.78428032 2.82441016 -4.31820386 -24.91214156 -3.17450396 0.27976431
6539600 27.73192480 0.00000000 0.00000000 -28.66427312 -1.07423293 -0.74716841
6540000 26.35400054 -8.78203932 7.29225483 -22.88452737 -0.74883370 0.40471421
6540400 34.39906879 -0.99200158 7.82140467 -27.95513281 -1.34336255 -0.67845922
6540800 25.81436950 4.44955468 -2.02397234 -23.21292672 7.59264117 4.35731030
6541200 25.39917127 -8.90816193 5.41989933 -26.20788291 -1.42355397 -1.21857786
6541600 27.03680428 -0.54877104 -0.30090718 -27.78394736 0.10965275 0.08583051
6542000 25.77962563 0.71668795 -0.28952455 -25.00434447 -3.75296531 0.66849422
6542400 22.19978632 3.86369644 -4.85946478 -26.59952507 0.56596069 -0.90192149
6542800 26.35432622 -1.64178608 3.33924531 -26.86700313 -1.94942715 -1.56812784
6543200 16.43408163 0.10440168 5.81753335 -3.50753336 4.60636190 -13.79485823
6543600 24.51867511 -0.10229999 4.30191725 -27.31019090 -0.39112459 3.34473560
6544000 19.02598894 2.11843587 -5.46371481 -26.97945159 -2.23292617 1.16436963
6544400 25.96894333 -1.96558387 -0.00812175 -27.79302228 -0.06491483 -0.03505559
6544800 29.35228761 2.99826180 -0.06826850 -27.89658683 0.43705470 -0.66060217
6545200 25.13158037 -1.87277947 0.19381876 -27.59358132 -0.37331171 0.54227114
6545600 26.94879167 3.08861920 7.11745495 -26.53948695 0.07859833 -0.53479050
6546000 28.89874518 -2.27191739 1.35316298 -28.61457347 -1.94492287 -2.83831892
6546400 28.24442266 0.76790098 1.58309308 -29.36863657 -9.43353104 -1.04416700
6546800 27.32736326 1.74669019 0.23970139 -22.33480967 -4.32972995 -0.71346537
6547200 23.97262799 3.04379267 2.07539890 -27.14755745 0.32264562 -0.25214729
6547600 25.35116750 2.78115315 -2.77036237 -12.40687540 -4.96085953 -13.05016921
6548000 20.31242217 -5.65047811 0.67754771 -27.63161994 -0.17557630 0.10715268
6548400 28.09109116 -0.44103410 0.64769985 -27.12413087 1.72355123 4.65400799
6548800 27.19646560 2.03990933 3.12989976 -22.94834153 1.39184202 -0.89697018
6549200 30.19753487 -5.08606144 3.49054171 -28.23118401 -0.40077707 0.73821533
6549600 27.50035322 -0.21110012 -0.11972637 -16.09042691 6.45400265 4.94789363
6550000 27.19592227 -2.08741733 -1.52793546 -20.04015373 2.86399837 1.11953848
